business_id,category,ethnicity,year,observed_name
554,Prepared food,Not Specified,2013,Big Sushi
555,Personal care,Not Specified,2013,Panorea: Skin + Spa
563,Prepared food,Not Specified,2013,Kentucky Fried Chicken/Taco Bell
312,Food,Korean,2013,Bloor Meat and Grocery
567,Pets,Korean,2013,Bark and Meow Pet Supplies
569,Prepared food,Not Specified,2013,The Beer Station
577,Prepared food,Not Specified,2013,The Pump
579,Personal care,Not Specified,2013,Cretech Beauty Supplies
537,Phones,Not Specified,2013,Rogers Wireless
584,"Art, books, music, video",Not Specified,2013,BMV Books
585,Clothing,Not Specified,2013,Theodore 1922
587,Prepared food,Not Specified,2013,Ginger - Taste of Health
250,Financial,Not Specified,2013,Korea Exchange Bank
589,Medical,Korean,2013,Opticians Optical
681,Home furnishing,Korean,2013,[No name in English]
597,Food,Not Specified,2013,Cobs Bread
599,Prepared food,Not Specified,2013,St. Louis Bar and Grill
602,"Art, books, music, video",Not Specified,2013,Ten Thousand Villages
608,Prepared food,Not Specified,2013,Maroli - Indian and Malabri Cuisine
611,Prepared food,Korean,2013,Ajuker Chicken
613,Personal care,Korean,2013,Joanne & Co.
614,Food,Not Specified,2013,Qi Natural Food
616,Food,Not Specified,2013,Sobeys: Urban Fresh
617,Prepared food,Not Specified,2013,Green Beanery
620,Phones,Not Specified,2013,Fido
621,Personal care,Korean,2013,Sora Beauty Salon
622,"Art, books, music, video",Not Specified,2013,Toronto Writers Centre
626,Prepared food,Not Specified,2013,Sake Sushi Bar
632,Food,Not Specified,2013,Bloor Superfresh
633,Prepared food,Not Specified,2013,Pizzaiolo
362,Clothing,Not Specified,2013,Secrets from Your Sister
636,Medical,Not Specified,2013,Dr. Angela Mendoza Baez DDS
336,Electronics,Not Specified,2013,Price War
648,Travel,Not Specified,2013,Intrepid: My Adventure Store
652,Prepared food,Not Specified,2013,Pizza Park
394,Prepared food,Not Specified,2013,Swiss Chalet
657,Prepared food,Not Specified,2013,Better and Better Bakery and Café
660,Food,Not Specified,2013,Gold Leaf Fruit Market
662,Personal care,Not Specified,2013,Spring Nails and Spa
664,Food,Korean,2013,Meat Country Canada
670,Drugs,Not Specified,2013,High Times
675,Personal care,Not Specified,2013,Beyond Beauty
676,Prepared food,Not Specified,2013,Sky Blue Sky Sandwich Company
682,Prepared food,Korean,2013,Sunrise House
684,Prepared food,Korean,2013,Tofu Village - House of Soon Tofu
686,Business services,Not Specified,2013,The UPS Store
689,Prepared food,Not Specified,2013,K. O. Burgers
690,Clothing,Not Specified,2013,Nué
691,Prepared food,Not Specified,2013,Hey Lucy
692,Prepared food,Not Specified,2013,Sushi Couture
693,Prepared food,Not Specified,2013,Jerk King
695,Prepared food,Korean,2013,Arisu
696,Cleaning services,Not Specified,2013,Idryl Laundromat
697,Prepared food,Not Specified,2013,Snakes and Lattes
698,Miscellaneous,Korean,2013,Bloor Electronics
699,Clothing,Not Specified,2013,Teds Style Shoppe
700,Prepared food,Korean,2013,Roll House
701,Clothing,Korean,2013,Vivace
702,Prepared food,Not Specified,2013,Pho Rex: Thai and Vietnamese cuisine
705,Prepared food,Not Specified,2013,Yoyos Yogurt Café
706,Prepared food,Not Specified,2013,Menchies Frozen Yogurt
707,Bikes and e-bikes,Not Specified,2013,Sweet Petes Bicycle Shop
708,Prepared food,Not Specified,2013,Guu -- Saka Bar
709,Prepared food,Not Specified,2013,Ali Babas -- Middle Eastern Cuisine
711,Personal care,Not Specified,2013,4U Nails and Spa
712,Prepared food,Korean,2013,Mi Hwa
713,Recreation,Not Specified,2013,Bloor Billiards
714,"Art, books, music, video",Not Specified,2013,Doug Miller Books
829,Prepared food,Not Specified,2013,Pizzaiolo
716,Prepared food,Not Specified,2013,Kenzo -- Japanese Noodles House
719,Food,Not Specified,2013,Davids Tea
720,Food,Not Specified,2013,Rowe Farms
721,Clothing,Not Specified,2013,Skirt
722,Prepared food,Not Specified,2013,Smokes Poutinerie
723,Food,Not Specified,2013,Herbs and Nutrition -- Qi Natural Food
726,Prepared food,Korean,2013,Lim Ga Ne Korean Restaurant
727,Prepared food,Not Specified,2013,Sam James Coffee Bar
565,Food,Not Specified,2013,Healthland
731,Prepared food,Not Specified,2013,Crêpes à GoGo
733,Prepared food,Not Specified,2013,Noka: Japanese cuisine and sushi
734,Recreation,Not Specified,2013,EB Games
735,Prepared food,Not Specified,2013,Lakvino
736,Prepared food,Not Specified,2013,Yogurtys: Froyo
739,Variety,Not Specified,2013,Hanji: Handmade paper and gifts
2,Electronics,Not Specified,2013,Above All Electronic Surplus Ltd.
740,Prepared food,Not Specified,2013,The White Brick Kitchen
741,Variety,Not Specified,2013,Kantipur Krafts: 100% Handmade Products from Nepal
743,Clothing,Not Specified,2013,Shoes on Bloor
744,Miscellaneous,Not Specified,2013,Kids and Company
746,Prepared food,Not Specified,2013,Kandy Shoppe
747,Entertainment,Not Specified,2013,The Bloor: Hot Docs Cinema
748,Variety,Not Specified,2013,Dollarama
749,Prepared food,Not Specified,2013,Ginos Pizza/Wing Machine
750,Prepared food,Not Specified,2013,Indian Village
752,Personal care,Not Specified,2013,Aroma Waxing Clinic
753,Prepared food,Korean,2013,Bryans B.B.Q. Real Korean
754,Prepared food,Korean,2013,Yummy Korean Restaurant
755,Medical,Not Specified,2013,Green Pharmacy
661,Miscellaneous,Not Specified,2013,Just You Sarah and Tom
756,Clothing,Not Specified,2013,S & T
757,Prepared food,Not Specified,2013,Ottoman: Authentic Döner Gyros
758,Personal care,Not Specified,2013,Home Nails and Spa
760,Prepared food,Korean,2013,Jangwon Korean Cuisine
402,Prepared food,Not Specified,2013,Tea Shop 168
763,Clothing,Not Specified,2013,Kind Exchange
764,Prepared food,Not Specified,2013,Popeyes: Louisiana Kitchen
508,Prepared food,Korean,2013,Ka Chi Korean Restaurant
765,Prepared food,Korean,2013,One Shot
766,Clothing,Not Specified,2013,House of Rinka
767,Prepared food,Not Specified,2013,Regal Garden: Chinese Restaurant
768,Prepared food,Korean,2013,Royal Boonsik
769,Social services,Not Specified,2013,Native Youth Resource Centre
770,Variety,Not Specified,2013,"Mr. Pen: Stationary, Accessories, Gifts"
771,Prepared food,Not Specified,2013,La Burrita: Mexican Food
772,Personal care,Not Specified,2013,Jiva
603,Prepared food,Not Specified,2013,New Generation
773,Prepared food,Korean,2013,Moms Korean Food
774,Electronics,Not Specified,2013,Factory Direct
775,Bikes and e-bikes,Not Specified,2013,Gallant Bicycles
777,Prepared food,Not Specified,2013,Japas
778,Prepared food,Not Specified,2013,The O Bar
715,Personal adornment,Not Specified,2014,JewelWorks
655,Prepared food,Not Specified,2014,Ghazi: Fresh Juice and Dessert
6,Prepared food,Not Specified,2014,Alberts Hall/Ye Olde Brunswick House and Champions Off-Track Wagering
779,Convenience,Not Specified,2014,7 Days Convenience
14,"Art, books, music, video",Not Specified,2014,Alternative Arts
16,Personal care,Korean,2014,The Amore
24,Convenience,Not Specified,2014,Annex Mart
33,Food,Korean,2014,Asian Acupuncture and Health Foods
65,Entertainment,Korean,2014,BMB Karaoke
66,Personal adornment,Korean,2014,Bo Kwang Dang Jewellery
101,Prepared food,Not Specified,2014,Clintons
2290,Food,Not Specified,2014,Metro
163,"Art, books, music, video",Not Specified,2014,Frames N Graphics
166,Prepared food,Not Specified,2014,Future Bakery and Café
180,Personal adornment,Korean,2014,Golden Jewellery
202,Department store,Not Specified,2014,Honest Eds
211,Prepared food,Korean,2014,Imonay Korean Restaurant
215,Prepared food,Not Specified,2014,Insomnia
226,Personal care,Not Specified,2014,Johns Barber Shop and Hair Styling
228,Prepared food,Not Specified,2014,Joons Korean Cuisine
241,Business services,Not Specified,2014,FedEx Office
244,Cleaning services,Not Specified,2014,Knob Hill Cleaners
269,Entertainment,Not Specified,2014,Lees Palace
289,"Art, books, music, video",Not Specified,2014,Midoco: Art and Office Supplies
323,Prepared food,Not Specified,2014,Paupers Pub
357,Prepared food,Not Specified,2014,Sarahs Shawarma & Felafel
366,Prepared food,Korean,2014,Seoul Restaurant
374,Convenience,Not Specified,2014,Six Penny Variety
383,Prepared food,Not Specified,2014,Subway
389,Prepared food,Not Specified,2014,New Generation Sushi Japanese Restaurant
390,Prepared food,Not Specified,2014,Sushi on Bloor
392,Medical,Korean,2014,Susies Acupuncture and Herbs
435,Religion,Not Specified,2014,Trinity St. Pauls United Church
441,Prepared food,Korean,2014,Umji Bunsik Thumbs-Up Korean Fast Food
15,Prepared food,Not Specified,2014,Amnesia Bar and Grill
22,Recreation,Not Specified,2014,Annas Dance Centre
41,Financial,Not Specified,2014,Bank of Montreal
637,Personal care,Not Specified,2014,Pëlo: Hair and Spa
54,Food,Not Specified,2014,Bloor Fruit Market
77,Prepared food,Not Specified,2014,By the Way Café
516,Financial,Not Specified,2014,CIBC
112,Prepared food,Not Specified,2014,Country Style
114,Bikes and e-bikes,Not Specified,2014,Curbside Cycle
131,Home furnishing,Not Specified,2014,East West Futons
172,Food,Not Specified,2014,Ghazale: Middle Eastern and Vegetarian Foods
177,Internet parlor,Not Specified,2014,Gig@bites
178,Personal care,Korean,2014,Gloria Fashion and Gifts
179,Personal care,Korean,2014,Goa Beauty Salon
188,Personal care,Not Specified,2014,Gus the Other Barber
217,"Art, books, music, video",Not Specified,2014,Inti Crafts
221,Prepared food,Not Specified,2014,Japan Sushi
227,"Art, books, music, video",Korean,2014,Jong Ro Korean Books and Musics
236,Prepared food,Not Specified,2014,Kensington Natural Bakery and Café
251,Prepared food,Korean,2014,Korea House Restaurant
263,Prepared food,Korean,2014,Korean Village Restaurant
278,Food,Korean,2014,Magic Health Food
296,Financial,Not Specified,2014,Money Mart
329,Prepared food,Not Specified,2014,Pizza Pizza
339,"Art, books, music, video",Not Specified,2014,Queen Video
342,Prepared food,Not Specified,2014,Real Thailand Restaurant
349,Clothing,Not Specified,2014,Risqué: Clothing and Accessories
654,Prepared food,Not Specified,2014,Acme Burger
368,Prepared food,Not Specified,2014,Serra
381,Prepared food,Not Specified,2014,Starbucks
396,Prepared food,Not Specified,2014,Tacos El Asador
398,Food,Not Specified,2014,Taste of Nature
826,Financial,Not Specified,2014,TD Canada Trust
410,Home furnishing,Not Specified,2014,The Futon Store
457,Food,Not Specified,2014,Village Market
464,Home maintenance,Not Specified,2014,Wieners Home Hardware
469,Medical,Not Specified,2014,X-Ray and Ultrasound
484,Cleaning services,Not Specified,2014,Nice Cleaners
359,Travel,Korean,2014,Sebang Travel KC Tours
503,Phones,Not Specified,2014,Telus
328,Clothing,Not Specified,2014,Piyas Boutique
517,Prepared food,Not Specified,2014,Second Cup
518,Prepared food,Not Specified,2014,Gregs Ice Cream
431,Medical,Not Specified,2014,Toronto Healing Arts Centre
827,Prepared food,Not Specified,2014,Subway
529,Prepared food,Not Specified,2014,Noodle Bowl
541,Prepared food,Not Specified,2014,Pita Q
543,Prepared food,Not Specified,2014,Thai Basil
544,Prepared food,Not Specified,2014,Mariko
546,Food,Korean,2014,P. A. T. Central
554,Prepared food,Not Specified,2014,Big Sushi
555,Personal care,Not Specified,2014,Panorea: Skin + Spa
563,Prepared food,Not Specified,2014,Kentucky Fried Chicken/Taco Bell
312,Food,Korean,2014,Bloor Meat and Grocery
567,Pets,Korean,2014,Bark and Meow Pet Supplies
569,Prepared food,Not Specified,2014,The Beer Station
579,Personal care,Not Specified,2014,Cretech Beauty Supplies
537,Phones,Not Specified,2014,Rogers Wireless
584,"Art, books, music, video",Not Specified,2014,BMV Books
587,Prepared food,Not Specified,2014,Ginger - Taste of Health
250,Financial,Not Specified,2014,Korea Exchange Bank
681,Home furnishing,Korean,2014,[No name in English]
597,Food,Not Specified,2014,Cobs Bread
599,Prepared food,Not Specified,2014,St. Louis Bar and Grill
602,"Art, books, music, video",Not Specified,2014,Ten Thousand Villages
608,Prepared food,Not Specified,2014,Maroli - Indian and Malabri Cuisine
611,Prepared food,Korean,2014,Ajuker Chicken
614,Food,Not Specified,2014,Qi Natural Food
617,Prepared food,Not Specified,2014,Green Beanery
620,Phones,Not Specified,2014,Fido
621,Personal care,Korean,2014,Sora Beauty Salon
622,"Art, books, music, video",Not Specified,2014,Toronto Writers Centre
626,Prepared food,Not Specified,2014,Sake Sushi Bar
632,Food,Not Specified,2014,Bloor Superfresh
362,Clothing,Not Specified,2014,Secrets from Your Sister
636,Medical,Not Specified,2014,Dr. Angela Mendoza Baez DDS
336,Electronics,Not Specified,2014,Price War
652,Prepared food,Not Specified,2014,Pizza Park
394,Prepared food,Not Specified,2014,Swiss Chalet
660,Food,Not Specified,2014,Gold Leaf Fruit Market
662,Personal care,Not Specified,2014,Spring Nails and Spa
675,Personal care,Not Specified,2014,Beyond Beauty
676,Prepared food,Not Specified,2014,Sky Blue Sky Sandwich Company
682,Prepared food,Korean,2014,Sunrise House
684,Prepared food,Korean,2014,Tofu Village - House of Soon Tofu
686,Business services,Not Specified,2014,The UPS Store
691,Prepared food,Not Specified,2014,Hey Lucy
692,Prepared food,Not Specified,2014,Sushi Couture
693,Prepared food,Not Specified,2014,Jerk King
695,Prepared food,Korean,2014,Arisu
696,Cleaning services,Not Specified,2014,Idryl Laundromat
697,Prepared food,Not Specified,2014,Snakes and Lattes
699,Clothing,Not Specified,2014,Teds Style Shoppe
700,Prepared food,Korean,2014,Roll House
701,Clothing,Korean,2014,Vivace
702,Prepared food,Not Specified,2014,Pho Rex: Thai and Vietnamese cuisine
705,Prepared food,Not Specified,2014,Yoyos Yogurt Café
706,Prepared food,Not Specified,2014,Menchies Frozen Yogurt
707,Bikes and e-bikes,Not Specified,2014,Sweet Petes Bicycle Shop
708,Prepared food,Not Specified,2014,Guu -- Saka Bar
709,Prepared food,Not Specified,2014,Ali Babas -- Middle Eastern Cuisine
711,Personal care,Not Specified,2014,4U Nails and Spa
714,"Art, books, music, video",Not Specified,2014,Doug Miller Books
829,Prepared food,Not Specified,2014,Pizzaiolo
716,Prepared food,Not Specified,2014,Kenzo -- Japanese Noodles House
719,Food,Not Specified,2014,Davids Tea
720,Food,Not Specified,2014,Rowe Farms
722,Prepared food,Not Specified,2014,Smokes Poutinerie
723,Food,Not Specified,2014,Herbs and Nutrition -- Qi Natural Food
726,Prepared food,Korean,2014,Lim Ga Ne Korean Restaurant
727,Prepared food,Not Specified,2014,Sam James Coffee Bar
565,Food,Not Specified,2014,Healthland
731,Prepared food,Not Specified,2014,Crêpes à GoGo
733,Prepared food,Not Specified,2014,Noka: Japanese cuisine and sushi
734,Recreation,Not Specified,2014,EB Games
736,Prepared food,Not Specified,2014,Yogurtys: Froyo
739,Variety,Not Specified,2014,Hanji: Handmade paper and gifts
2,Electronics,Not Specified,2014,Above All Electronic Surplus Ltd.
740,Prepared food,Not Specified,2014,The White Brick Kitchen
743,Clothing,Not Specified,2014,Shoes on Bloor
744,Miscellaneous,Not Specified,2014,Kids and Company
747,Entertainment,Not Specified,2014,The Bloor: Hot Docs Cinema
748,Variety,Not Specified,2014,Dollarama
749,Prepared food,Not Specified,2014,Ginos Pizza/Wing Machine
752,Personal care,Not Specified,2014,Aroma Waxing Clinic
753,Prepared food,Korean,2014,Bryans B.B.Q. Real Korean
754,Prepared food,Korean,2014,Yummy Korean Restaurant
755,Medical,Not Specified,2014,Green Pharmacy
661,Miscellaneous,Not Specified,2014,Just You Sarah and Tom
756,Clothing,Not Specified,2014,S & T
758,Personal care,Not Specified,2014,Home Nails and Spa
760,Prepared food,Korean,2014,Jangwon Korean Cuisine
402,Prepared food,Not Specified,2014,Tea Shop 168
763,Clothing,Not Specified,2014,Kind Exchange
764,Prepared food,Not Specified,2014,Popeyes: Louisiana Kitchen
508,Prepared food,Korean,2014,Ka Chi Korean Restaurant
766,Clothing,Not Specified,2014,House of Rinka
767,Prepared food,Not Specified,2014,Regal Garden: Chinese Restaurant
768,Prepared food,Korean,2014,Royal Boonsik
769,Social services,Not Specified,2014,Native Youth Resource Centre
770,Variety,Not Specified,2014,"Mr. Pen: Stationary, Accessories, Gifts"
771,Prepared food,Not Specified,2014,La Burrita: Mexican Food
772,Personal care,Not Specified,2014,Jiva
603,Prepared food,Not Specified,2014,New Generation
773,Prepared food,Korean,2014,Moms Korean Food
774,Electronics,Not Specified,2014,Factory Direct
775,Bikes and e-bikes,Not Specified,2014,Gallant Bicycles
777,Prepared food,Not Specified,2014,Japas
778,Prepared food,Not Specified,2014,The O Bar
780,Prepared food,Not Specified,2014,Mackenzies
781,Personal care,Not Specified,2014,The Ten Spot: Beauty Bar
157,Travel,Not Specified,2014,Flight Centre
782,Prepared food,Not Specified,2014,Yaki Kushi Izakaya
783,Clothing,Not Specified,2014,Space Vintage
784,Prepared food,Korean,2014,Hi! There
785,Phones,Not Specified,2014,Stellar Cellular & Video Games
787,Personal care,Korean,2014,H2Goa: Hair Studio
788,Prepared food,Not Specified,2014,Chinese Dumpling House
789,Prepared food,Hispanic,2014,Ave Maria: Latin Cafe and Groceries
790,Prepared food,Korean,2014,Doo Roo Ae
792,Prepared food,Not Specified,2014,Wrapido: Fresh Made Roti Wrap
794,Prepared food,Not Specified,2014,Its All Grk: Authentic Gyros
585,Clothing,Not Specified,2014,Theodore 1922
795,Prepared food,Not Specified,2014,El Furniture Warehouse
